T  Ainit Etat
1255 28 0
1255 29 0
1255 30 0
1255 31 0
1255 32 0
1255 33 0
1255 34 0
1255 35 0
1255 36 0
1255 37 0
1255 38 0
1255 39 0
1255 40 0
1255 41 0
1255 42 0
1255 43 0
1255 44 0
1255 45 0
1255 46 0
1255 47 0
1255 48 0
1255 49 0
1255 50 0
1260 0 0
1260 1 0
1260 2 0
1260 3 0
1260 4 0
1260 5 0
1260 6 0
1260 7 0
1260 8 0
1260 9 0
1260 10 0
1260 11 0
1260 12 0
1260 13 0
1260 14 0
1260 15 0
1260 16 0
1260 17 0
1260 18 0
1260 19 0
1260 20 0
1260 21 0
1260 22 0
1260 23 0
1260 24 0
1260 25 0
1260 26 0
1260 27 0
1260 28 0
1260 29 0
1260 30 0
1260 31 0
1260 32 0
1260 33 0
1260 34 0
1260 35 0
1260 36 0
1260 37 0
1260 38 0
1260 39 0
1260 40 0
1260 41 0
1260 42 0
1260 43 0
1260 44 0
1260 45 0
1260 46 0
1260 47 0
1260 48 0
1260 49 0
1260 50 0
1265 0 0
1265 1 0
1265 2 0
1265 3 0
1265 4 0
1265 5 0
1265 6 0
1265 7 0
1265 8 0
1265 9 0
1265 10 0
1265 11 0
1265 12 0
1265 13 0
1265 14 0
1265 15 0
1265 16 0
1265 17 0
1265 18 0
1265 19 0
1265 20 0
1265 21 0
1265 22 0
1265 23 0
1265 24 0
1265 25 0
1265 26 0
1265 27 0
1265 28 0
1265 29 0
1265 30 0
1265 31 0
1265 32 0
1265 33 0
1265 34 0
1265 35 0
1265 36 0
1265 37 0
1265 38 0
1265 39 0
1265 40 0
1265 41 0
1265 42 0
1265 43 0
1265 44 0
1265 45 0
1265 46 0
1265 47 0
1265 48 0
1265 49 0
1265 50 0
1270 0 0
1270 1 0
1270 2 0
1270 3 0
1270 4 0
1270 5 0
1270 6 0
1270 7 0
1270 8 0
1270 9 0
1270 10 0
1270 11 0
1270 12 0
1270 13 0
1270 14 0
1270 15 0
1270 16 0
1270 17 0
1270 18 0
1270 19 0
1270 20 0
1270 21 0
1270 22 0
1270 23 0
1270 24 0
1270 25 0
1270 26 0
1270 27 0
1270 28 0
1270 29 0
1270 30 0
1270 31 0
1270 32 0
1270 33 0
1270 34 0
1270 35 0
1270 36 0
1270 37 0
1270 38 0
1270 39 0
1270 40 0
1270 41 0
1270 42 0
1270 43 0
1270 44 0
1270 45 0
1270 46 0
1270 47 0
1270 48 0
1270 49 0
1270 50 0
1275 0 0
1275 1 0
1275 2 0
1275 3 0
1275 4 0
1275 5 0
1275 6 0
1275 7 0
1275 8 0
1275 9 0
1275 10 0
1275 11 0
1275 12 0
1275 13 0
1275 14 0
1275 15 0
1275 16 0
1275 17 0
1275 18 0
1275 19 0
1275 20 0
1275 21 0
1275 22 0
1275 23 0
1275 24 0
1275 25 0
1275 26 0
1275 27 0
1275 28 0
1275 29 0
1275 30 0
1275 31 0
1275 32 0
1275 33 0
1275 34 0
1275 35 0
1275 36 0
1275 37 0
1275 38 0
1275 39 0
1275 40 0
1275 41 0
1275 42 0
1275 43 0
1275 44 0
1275 45 0
1275 46 0
1275 47 0
1275 48 0
1275 49 0
1275 50 0
1280 0 0
1280 1 0
1280 2 0
1280 3 0
1280 4 0
1280 5 0
1280 6 0
1280 7 0
1280 8 0
1280 9 0
1280 10 0
1280 11 0
1280 12 0
1280 13 0
1280 14 0
1280 15 0
1280 16 0
1280 17 0
1280 18 0
1280 19 0
1280 20 0
1280 21 0
1280 22 0
1280 23 0
1280 24 0
1280 25 0
1280 26 0
1280 27 0
1280 28 0
1280 29 0
1280 30 0
1280 31 0
1280 32 0
1280 33 0
1280 34 0
1280 35 0
1280 36 0
1280 37 0
1280 38 0
1280 39 0
1280 40 0
1280 41 0
1280 42 0
1280 43 0
1280 44 0
1280 45 0
1280 46 0
1280 47 0
1280 48 0
1280 49 0
1280 50 0
1285 0 0
1285 1 0
1285 2 0
1285 3 0
1285 4 0
1285 5 0
1285 6 0
1285 7 0
1285 8 0
1285 9 0
1285 10 0
1285 11 0
1285 12 0
1285 13 0
1285 14 0
1285 15 0
1285 16 0
1285 17 0
1285 18 0
1285 19 0
1285 20 0
1285 21 0
1285 22 0
1285 23 0
1285 24 0
1285 25 0
1285 26 0
1285 27 0
1285 28 0
1285 29 0
1285 30 0
1285 31 0
1285 32 0
1285 33 0
1285 34 0
1285 35 0
1285 36 0
1285 37 0
1285 38 0
1285 39 0
1285 40 0
1285 41 0
1285 42 0
1285 43 0
1285 44 0
1285 45 0
1285 46 0
1285 47 0
1285 48 0
1285 49 0
1285 50 0
1290 0 0
1290 1 0
1290 2 0
1290 3 0
1290 4 0
1290 5 0
1290 6 0
1290 7 0
1290 8 0
1290 9 0
1290 10 0
1290 11 0
1290 12 0
1290 13 0
1290 14 0
1290 15 0
1290 16 0
1290 17 0
1290 18 0
1290 19 0
1290 20 0
1290 21 0
1290 22 0
1290 23 0
1290 24 0
1290 25 0
1290 26 0
1290 27 0
1290 28 0
1290 29 0
1290 30 0
1290 31 0
1290 32 0
1290 33 0
1290 34 0
1290 35 0
1290 36 0
1290 37 0
1290 38 0
1290 39 0
1290 40 0
1290 41 0
1290 42 0
1290 43 0
1290 44 0
1290 45 0
1290 46 0
1290 47 0
1290 48 0
1290 49 0
1290 50 0
1295 0 0
1295 1 0
1295 2 0
1295 3 0
1295 4 0
1295 5 0
1295 6 0
1295 7 0
1295 8 0
1295 9 0
1295 10 0
1295 11 0
1295 12 0
1295 13 0
1295 14 0
1295 15 0
1295 16 0
1295 17 0
1295 18 0
1295 19 0
1295 20 0
1295 21 0
1295 22 0
1295 23 0
1295 24 0
1295 25 0
1295 26 0
1295 27 0
1295 28 0
1295 29 0
1295 30 0
1295 31 0
1295 32 0
1295 33 0
1295 34 0
1295 35 0
1295 36 0
1295 37 0
1295 38 0
1295 39 0
1295 40 0
1295 41 0
1295 42 0
1295 43 0
1295 44 0
1295 45 0
1295 46 0
1295 47 0
1295 48 0
1295 49 0
1295 50 0
1300 0 0
1300 1 0
1300 2 0
1300 3 0
1300 4 0
1300 5 0
1300 6 0
1300 7 0
1300 8 0
1300 9 0
1300 10 0
1300 11 0
1300 12 0
1300 13 0
1300 14 0
1300 15 0
1300 16 0
1300 17 0
1300 18 0
1300 19 0
1300 20 0
1300 21 0
1300 22 0
1300 23 0
1300 24 0
1300 25 0
1300 26 0
1300 27 0
1300 28 0
1300 29 0
1300 30 0
1300 31 0
1300 32 0
1300 33 0
1300 34 0
1300 35 0
1300 36 0
1300 37 0
1300 38 0
1300 39 0
1300 40 0
1300 41 0
1300 42 0
1300 43 0
1300 44 0
1300 45 0
1300 46 0
1300 47 0
1300 48 0
1300 49 0
1300 50 0
1305 0 0
1305 1 0
1305 2 0
1305 3 0
1305 4 0
1305 5 0
1305 6 0
1305 7 0
1305 8 0
1305 9 0
1305 10 0
1305 11 0
1305 12 0
1305 13 0
1305 14 0
1305 15 0
1305 16 0
1305 17 0
1305 18 0
1305 19 0
1305 20 0
1305 21 0
1305 22 0
1305 23 0
1305 24 0
1305 25 0
1305 26 0
1305 27 0
1305 28 0
1305 29 0
1305 30 0
1305 31 0
1305 32 0
1305 33 0
1305 34 0
1305 35 0
1305 36 0
1305 37 0
1305 38 0
1305 39 0
1305 40 0
1305 41 0
1305 42 0
1305 43 0
1305 44 0
1305 45 0
1305 46 0
1305 47 0
1305 48 0
1305 49 0
1305 50 0
1310 0 0
1310 1 0
1310 2 0
1310 3 0
1310 4 0
1310 5 0
1310 6 0
1310 7 0
1310 8 0
1310 9 0
1310 10 0
1310 11 0
1310 12 0
1310 13 0
1310 14 0
1310 15 0
1310 16 0
1310 17 0
1310 18 0
1310 19 0
1310 20 0
1310 21 0
1310 22 0
1310 23 0
1310 24 0
1310 25 0
1310 26 0
1310 27 0
1310 28 0
1310 29 0
1310 30 0
1310 31 0
1310 32 0
1310 33 0
1310 34 0
1310 35 0
1310 36 0
1310 37 0
1310 38 0
1310 39 0
1310 40 0
1310 41 0
1310 42 0
1310 43 0
1310 44 0
1310 45 0
1310 46 0
1310 47 0
1310 48 0
1310 49 0
1310 50 0
1315 0 0
1315 1 0
1315 2 0
1315 3 0
1315 4 0
1315 5 0
1315 6 0
1315 7 0
1315 8 0
1315 9 0
1315 10 0
1315 11 0
1315 12 0
1315 13 0
1315 14 0
1315 15 0
1315 16 0
1315 17 0
1315 18 0
1315 19 0
1315 20 0
1315 21 0
1315 22 0
1315 23 0
1315 24 0
1315 25 0
1315 26 0
1315 27 0
1315 28 0
1315 29 0
1315 30 0
1315 31 0
1315 32 0
1315 33 0
1315 34 0
1315 35 0
1315 36 0
1315 37 0
1315 38 0
1315 39 0
1315 40 0
1315 41 0
1315 42 0
1315 43 0
1315 44 0
1315 45 0
1315 46 0
1315 47 0
1315 48 0
1315 49 0
1315 50 0
1320 0 0
1320 1 0
1320 2 0
1320 3 0
1320 4 0
1320 5 0
1320 6 0
1320 7 0
1320 8 0
1320 9 0
1320 10 0
1320 11 0
1320 12 0
1320 13 0
1320 14 0
1320 15 0
1320 16 0
1320 17 0
1320 18 0
1320 19 0
1320 20 0
1320 21 0
1320 22 0
1320 23 0
1320 24 0
1320 25 0
1320 26 0
1320 27 0
1320 28 0
1320 29 0
1320 30 0
1320 31 0
1320 32 0
1320 33 0
1320 34 0
1320 35 0
1320 36 0
1320 37 0
1320 38 0
1320 39 0
1320 40 0
1320 41 0
1320 42 0
1320 43 0
1320 44 0
1320 45 0
1320 46 0
1320 47 0
1320 48 0
1320 49 0
1320 50 0
1325 0 0
1325 1 0
1325 2 0
1325 3 0
1325 4 0
1325 5 0
1325 6 0
1325 7 0
1325 8 0
1325 9 0
1325 10 0
1325 11 0
1325 12 0
1325 13 0
1325 14 0
1325 15 0
1325 16 0
1325 17 0
1325 18 0
1325 19 0
1325 20 0
1325 21 0
1325 22 0
1325 23 0
1325 24 0
1325 25 0
1325 26 0
1325 27 0
1325 28 0
1325 29 0
1325 30 0
1325 31 0
1325 32 0
1325 33 0
1325 34 0
1325 35 0
1325 36 0
1325 37 0
1325 38 0
1325 39 0
1325 40 0
1325 41 0
1325 42 0
1325 43 0
1325 44 0
1325 45 0
1325 46 0
1325 47 0
1325 48 0
1325 49 0
1325 50 0
1330 0 0
1330 1 0
1330 2 0
1330 3 0
1330 4 0
1330 5 0
1330 6 0
1330 7 0
1330 8 0
1330 9 0
1330 10 0
1330 11 0
1330 12 0
1330 13 0
1330 14 0
1330 15 0
1330 16 0
1330 17 0
1330 18 0
1330 19 0
1330 20 0
1330 21 0
1330 22 0
1330 23 0
1330 24 0
1330 25 0
1330 26 0
1330 27 0
1330 28 0
1330 29 0
1330 30 0
1330 31 0
1330 32 0
1330 33 0
1330 34 0
1330 35 0
1330 36 0
1330 37 0
1330 38 0
1330 39 0
1330 40 0
1330 41 0
1330 42 0
1330 43 0
1330 44 0
1330 45 0
1330 46 0
1330 47 0
1330 48 0
1330 49 0
1330 50 0
1335 0 0
1335 1 0
1335 2 0
1335 3 0
1335 4 0
1335 5 0
1335 6 0
1335 7 0
1335 8 0
1335 9 0
1335 10 0
1335 11 0
1335 12 0
1335 13 0
1335 14 0
1335 15 0
1335 16 0
1335 17 0
1335 18 0
1335 19 0
1335 20 0
1335 21 0
1335 22 0
1335 23 0
1335 24 0
1335 25 0
1335 26 0
1335 27 0
1335 28 0
1335 29 0
1335 30 0
1335 31 0
1335 32 0
1335 33 0
1335 34 0
1335 35 0
1335 36 0
1335 37 0
1335 38 0
1335 39 0
1335 40 0
1335 41 0
1335 42 0
1335 43 0
1335 44 0
1335 45 0
1335 46 0
1335 47 0
1335 48 0
1335 49 0
1335 50 0
1340 0 0
1340 1 0
1340 2 0
1340 3 0
1340 4 0
1340 5 0
1340 6 0
1340 7 0
1340 8 0
1340 9 0
1340 10 0
1340 11 0
1340 12 0
1340 13 0
1340 14 0
1340 15 0
1340 16 0
1340 17 0
1340 18 0
1340 19 0
1340 20 0
1340 21 0
1340 22 0
1340 23 0
1340 24 0
1340 25 0
1340 26 0
1340 27 0
1340 28 0
1340 29 0
1340 30 0
1340 31 0
1340 32 0
1340 33 0
1340 34 0
1340 35 0
1340 36 0
1340 37 0
1340 38 0
1340 39 0
1340 40 0
1340 41 0
1340 42 0
1340 43 0
1340 44 0
1340 45 0
1340 46 0
1340 47 0
1340 48 0
1340 49 0
1340 50 0
1345 0 0
1345 1 0
1345 2 0
1345 3 0
1345 4 0
1345 5 0
1345 6 0
1345 7 0
1345 8 0
1345 9 0
1345 10 0
1345 11 0
1345 12 0
1345 13 0
1345 14 0
1345 15 0
1345 16 0
1345 17 0
1345 18 0
1345 19 0
1345 20 0
1345 21 0
1345 22 0
1345 23 0
1345 24 0
1345 25 0
1345 26 0
1345 27 0
1345 28 0
1345 29 0
1345 30 0
1345 31 0
1345 32 0
1345 33 0
1345 34 0
1345 35 0
1345 36 0
1345 37 0
1345 38 0
1345 39 0
1345 40 0
1345 41 0
1345 42 0
1345 43 0
1345 44 0
1345 45 0
1345 46 0
1345 47 0
1345 48 0
1345 49 0
1345 50 0
1350 0 0
1350 1 0
1350 2 0
1350 3 0
1350 4 0
1350 5 0
1350 6 0
1350 7 0
1350 8 0
1350 9 0
1350 10 0
1350 11 0
1350 12 0
1350 13 0
1350 14 0
1350 15 0
1350 16 0
1350 17 0
1350 18 0
1350 19 0
1350 20 0
1350 21 0
1350 22 0
1350 23 0
1350 24 0
1350 25 0
1350 26 0
1350 27 0
1350 28 0
1350 29 0
1350 30 0
1350 31 0
1350 32 0
1350 33 0
1350 34 0
1350 35 0
1350 36 0
1350 37 0
1350 38 0
1350 39 0
1350 40 0
1350 41 0
1350 42 0
1350 43 0
1350 44 0
1350 45 0
1350 46 0
1350 47 0
1350 48 0
1350 49 0
1350 50 0
1355 0 0
1355 1 0
1355 2 0
1355 3 0
1355 4 0
1355 5 0
1355 6 0
1355 7 0
1355 8 0
1355 9 0
1355 10 0
1355 11 0
1355 12 0
1355 13 0
1355 14 0
1355 15 0
1355 16 0
1355 17 0
1355 18 0
1355 19 0
1355 20 0
1355 21 0
1355 22 0
1355 23 0
1355 24 0
1355 25 0
1355 26 0
1355 27 0
1355 28 0
1355 29 0
1355 30 0
1355 31 0
1355 32 0
1355 33 0
1355 34 0
1355 35 0
1355 36 0
1355 37 0
1355 38 0
1355 39 0
1355 40 0
1355 41 0
1355 42 0
1355 43 0
1355 44 0
1355 45 0
1355 46 0
1355 47 0
1355 48 0
1355 49 0
1355 50 0
1360 0 0
1360 1 0
1360 2 0
1360 3 0
1360 4 0
1360 5 0
1360 6 0
1360 7 0
1360 8 0
1360 9 0
1360 10 0
1360 11 0
1360 12 0
1360 13 0
1360 14 0
1360 15 0
1360 16 0
1360 17 0
1360 18 0
1360 19 0
1360 20 0
1360 21 0
1360 22 0
1360 23 0
1360 24 0
1360 25 0
1360 26 0
1360 27 0
1360 28 0
1360 29 0
1360 30 0
1360 31 0
1360 32 0
1360 33 0
1360 34 0
1360 35 0
1360 36 0
1360 37 0
1360 38 0
1360 39 0
1360 40 0
1360 41 0
1360 42 0
1360 43 0
1360 44 0
1360 45 0
1360 46 0
1360 47 0
1360 48 0
1360 49 0
1360 50 0
1365 0 0
1365 1 0
1365 2 0
1365 3 0
1365 4 0
1365 5 0
1365 6 0
1365 7 0
1365 8 0
1365 9 0
1365 10 0
1365 11 0
1365 12 0
1365 13 0
1365 14 0
1365 15 0
1365 16 0
1365 17 0
1365 18 0
1365 19 0
1365 20 0
1365 21 0
1365 22 0
1365 23 0
1365 24 0
1365 25 0
1365 26 0
1365 27 0
1365 28 0
1365 29 0
1365 30 0
1365 31 0
1365 32 0
1365 33 0
1365 34 0
1365 35 0
1365 36 0
1365 37 0
1365 38 0
1365 39 0
1365 40 0
1365 41 0
1365 42 0
1365 43 0
1365 44 0
1365 45 0
1365 46 0
1365 47 0
1365 48 0
1365 49 0
1365 50 0
1370 0 0
1370 1 0
1370 2 0
1370 3 0
1370 4 0
1370 5 0
1370 6 0
1370 7 0
1370 8 0
1370 9 0
1370 10 0
1370 11 0
1370 12 0
1370 13 0
1370 14 0
1370 15 0
1370 16 0
1370 17 0
1370 18 0
1370 19 0
1370 20 0
1370 21 0
1370 22 0
1370 23 0
1370 24 0
1370 25 0
1370 26 0
1370 27 0
1370 28 0
1370 29 0
1370 30 0
1370 31 0
1370 32 0
1370 33 0
1370 34 0
1370 35 0
1370 36 0
1370 37 0
1370 38 0
1370 39 0
1370 40 0
1370 41 0
1370 42 0
1370 43 0
1370 44 0
1370 45 0
1370 46 0
1370 47 0
1370 48 0
1370 49 0
1370 50 0
1375 0 0
1375 1 0
1375 2 0
1375 3 0
1375 4 0
1375 5 0
1375 6 0
1375 7 0
1375 8 0
1375 9 0
1375 10 0
1375 11 0
1375 12 0
1375 13 0
1375 14 0
1375 15 0
1375 16 0
1375 17 0
1375 18 0
1375 19 0
1375 20 0
1375 21 0
1375 22 0
1375 23 0
1375 24 0
1375 25 0
1375 26 0
1375 27 0
1375 28 0
1375 29 0
1375 30 0
1375 31 0
1375 32 0
1375 33 0
1375 34 0
1375 35 0
1375 36 0
1375 37 0
1375 38 0
1375 39 0
1375 40 0
1375 41 0
1375 42 0
1375 43 0
1375 44 0
1375 45 0
1375 46 0
1375 47 0
1375 48 0
1375 49 0
1375 50 0
1380 0 0
1380 1 0
1380 2 0
1380 3 0
1380 4 0
1380 5 0
1380 6 0
1380 7 0
1380 8 0
1380 9 0
1380 10 0
1380 11 0
1380 12 0
1380 13 0
1380 14 0
1380 15 0
1380 16 0
1380 17 0
1380 18 0
1380 19 0
1380 20 0
1380 21 0
1380 22 0
1380 23 0
1380 24 0
1380 25 0
1380 26 0
1380 27 0
1380 28 0
1380 29 0
1380 30 0
1380 31 0
1380 32 0
1380 33 0
1380 34 0
1380 35 0
1380 36 0
1380 37 0
1380 38 0
1380 39 0
1380 40 0
1380 41 0
1380 42 0
1380 43 0
1380 44 0
1380 45 0
1380 46 0
1380 47 0
1380 48 0
1380 49 0
1380 50 0
1385 0 0
1385 1 0
1385 2 0
1385 3 0
1385 4 0
1385 5 0
1385 6 0
1385 7 0
1385 8 0
1385 9 0
1385 10 0
1385 11 0
1385 12 0
1385 13 0
1385 14 0
1385 15 0
1385 16 0
1385 17 0
1385 18 0
1385 19 0
1385 20 0
1385 21 0
1385 22 0
1385 23 0
1385 24 0
1385 25 0
1385 26 0
1385 27 0
1385 28 0
1385 29 0
1385 30 0
1385 31 0
1385 32 0
1385 33 0
1385 34 0
1385 35 0
1385 36 0
1385 37 0
1385 38 0
1385 39 0
1385 40 0
1385 41 0
1385 42 0
1385 43 0
1385 44 0
1385 45 0
1385 46 0
1385 47 0
1385 48 0
1385 49 0
1385 50 0
1390 0 0
1390 1 0
1390 2 0
1390 3 0
1390 4 0
1390 5 0
1390 6 0
1390 7 0
1390 8 0
1390 9 0
1390 10 0
1390 11 0
1390 12 0
1390 13 0
1390 14 0
1390 15 0
1390 16 0
1390 17 0
1390 18 0
1390 19 0
1390 20 0
1390 21 0
1390 22 0
1390 23 0
1390 24 0
1390 25 0
1390 26 0
1390 27 0
1390 28 0
1390 29 0
1390 30 0
1390 31 0
1390 32 0
1390 33 0
1390 34 0
1390 35 0
1390 36 0
1390 37 0
1390 38 0
1390 39 0
1390 40 0
1390 41 0
1390 42 0
1390 43 0
1390 44 0
1390 45 0
1390 46 0
1390 47 0
1390 48 0
1390 49 0
1390 50 0
1395 0 0
1395 1 0
1395 2 0
1395 3 0
1395 4 0
1395 5 0
1395 6 0
1395 7 0
1395 8 0
1395 9 0
1395 10 0
1395 11 0
1395 12 0
1395 13 0
1395 14 0
1395 15 0
1395 16 0
1395 17 0
1395 18 0
1395 19 0
1395 20 0
1395 21 0
1395 22 0
1395 23 0
1395 24 0
1395 25 0
1395 26 0
1395 27 0
1395 28 0
1395 29 0
1395 30 0
1395 31 0
1395 32 0
1395 33 0
1395 34 0
1395 35 0
1395 36 0
1395 37 0
1395 38 0
1395 39 0
1395 40 0
1395 41 0
1395 42 0
1395 43 0
1395 44 0
1395 45 0
1395 46 0
1395 47 0
1395 48 0
1395 49 0
1395 50 0
1400 0 0
1400 1 0
1400 2 0
1400 3 0
1400 4 0
1400 5 0
1400 6 0
1400 7 0
1400 8 0
1400 9 0
1400 10 0
1400 11 0
1400 12 0
1400 13 0
1400 14 0
1400 15 0
1400 16 0
1400 17 0
1400 18 0
1400 19 0
1400 20 0
1400 21 0
1400 22 0
1400 23 0
1400 24 0
1400 25 0
1400 26 0
1400 27 0
1400 28 0
1400 29 0
1400 30 0
1400 31 0
1400 32 0
1400 33 0
1400 34 0
1400 35 0
1400 36 0
1400 37 0
1400 38 0
1400 39 0
1400 40 0
1400 41 0
1400 42 0
1400 43 0
1400 44 0
1400 45 0
1400 46 0
1400 47 0
1400 48 0
1400 49 0
1400 50 0
1405 0 0
1405 1 0
1405 2 0
1405 3 0
1405 4 0
1405 5 0
1405 6 0
1405 7 0
1405 8 0
1405 9 0
1405 10 0
1405 11 0
1405 12 0
1405 13 0
1405 14 0
1405 15 0
1405 16 0
1405 17 0
1405 18 0
1405 19 0
1405 20 0
1405 21 0
1405 22 0
1405 23 0
1405 24 0
1405 25 0
1405 26 0
1405 27 0
1405 28 0
1405 29 0
1405 30 0
1405 31 0
1405 32 0
1405 33 0
1405 34 0
1405 35 0
1405 36 0
1405 37 0
1405 38 0
1405 39 0
1405 40 0
1405 41 0
1405 42 0
1405 43 0
1405 44 0
1405 45 0
1405 46 0
1405 47 0
1405 48 0
1405 49 0
1405 50 0
1410 0 0
1410 1 0
1410 2 0
1410 3 0
1410 4 0
1410 5 0
1410 6 0
1410 7 0
1410 8 0
1410 9 0
1410 10 0
1410 11 0
1410 12 0
1410 13 0
1410 14 0
1410 15 0
1410 16 0
1410 17 0
1410 18 0
1410 19 0
1410 20 0
1410 21 0
1410 22 0
1410 23 0
1410 24 0
1410 25 0
1410 26 0
1410 27 0
1410 28 0
1410 29 0
1410 30 0
1410 31 0
1410 32 0
1410 33 0
1410 34 0
1410 35 0
1410 36 0
1410 37 0
1410 38 0
1410 39 0
1410 40 0
1410 41 0
1410 42 0
1410 43 0
1410 44 0
1410 45 0
1410 46 0
1410 47 0
1410 48 0
1410 49 0
1410 50 0
1415 0 0
1415 1 0
1415 2 0
1415 3 0
1415 4 0
1415 5 0
1415 6 0
1415 7 0
1415 8 0
1415 9 0
1415 10 0
1415 11 0
1415 12 0
1415 13 0
1415 14 0
1415 15 0
1415 16 0
1415 17 0
1415 18 0
1415 19 0
1415 20 0
1415 21 0
1415 22 0
1415 23 0
1415 24 0
1415 25 0
1415 26 0
1415 27 0
1415 28 0
1415 29 0
1415 30 0
1415 31 0
1415 32 0
1415 33 0
1415 34 0
1415 35 0
1415 36 0
1415 37 0
1415 38 0
1415 39 0
1415 40 0
1415 41 0
1415 42 0
1415 43 0
1415 44 0
1415 45 0
1415 46 0
1415 47 0
1415 48 0
1415 49 0
1415 50 0
1420 0 0
1420 1 0
1420 2 0
1420 3 0
1420 4 0
1420 5 0
1420 6 0
1420 7 0
1420 8 0
1420 9 0
1420 10 0
1420 11 0
1420 12 0
1420 13 0
1420 14 0
1420 15 0
1420 16 0
1420 17 0
1420 18 0
1420 19 0
1420 20 0
1420 21 0
1420 22 0
1420 23 0
1420 24 0
1420 25 0
1420 26 0
1420 27 0
1420 28 0
1420 29 0
1420 30 0
1420 31 0
1420 32 0
1420 33 0
1420 34 0
1420 35 0
1420 36 0
1420 37 0
1420 38 0
1420 39 0
1420 40 0
1420 41 0
1420 42 0
1420 43 0
1420 44 0
1420 45 0
1420 46 0
1420 47 0
1420 48 0
1420 49 0
1420 50 0
1425 0 0
1425 1 0
1425 2 0
1425 3 0
1425 4 0
1425 5 0
1425 6 0
1425 7 0
1425 8 0
1425 9 0
1425 10 0
1425 11 0
1425 12 0
1425 13 0
1425 14 0
1425 15 0
1425 16 0
1425 17 0
1425 18 0
1425 19 0
1425 20 0
1425 21 0
1425 22 0
1425 23 0
1425 24 0
1425 25 0
1425 26 0
1425 27 0
1425 28 0
1425 29 0
1425 30 0
1425 31 0
1425 32 0
1425 33 0
1425 34 0
1425 35 0
1425 36 0
1425 37 0
1425 38 0
1425 39 0
1425 40 0
1425 41 0
1425 42 0
1425 43 0
1425 44 0
1425 45 0
1425 46 0
1425 47 0
1425 48 0
1425 49 0
1425 50 0
1430 0 0
1430 1 0
1430 2 0
1430 3 0
1430 4 0
1430 5 0
1430 6 0
1430 7 0
1430 8 0
1430 9 0
1430 10 0
1430 11 0
1430 12 0
1430 13 0
1430 14 0
1430 15 0
1430 16 0
1430 17 0
1430 18 0
1430 19 0
1430 20 0
1430 21 0
1430 22 0
1430 23 0
1430 24 0
1430 25 0
1430 26 0
1430 27 0
1430 28 0
1430 29 0
1430 30 0
1430 31 0
1430 32 0
1430 33 0
1430 34 0
1430 35 0
1430 36 0
1430 37 0
1430 38 0
1430 39 0
1430 40 0
1430 41 0
1430 42 0
1430 43 0
1430 44 0
1430 45 0
1430 46 0
1430 47 0
1430 48 0
1430 49 0
1430 50 0
1435 0 0
1435 1 0
1435 2 0
1435 3 0
1435 4 0
1435 5 0
1435 6 0
1435 7 0
1435 8 0
1435 9 0
1435 10 0
1435 11 0
1435 12 0
1435 13 0
1435 14 0
1435 15 0
1435 16 0
1435 17 0
1435 18 0
1435 19 0
1435 20 0
1435 21 0
1435 22 0
1435 23 0
1435 24 0
1435 25 0
1435 26 0
1435 27 0
1435 28 0
1435 29 0
1435 30 0
1435 31 0
1435 32 0
1435 33 0
1435 34 0
1435 35 0
1435 36 0
1435 37 0
1435 38 0
1435 39 0
1435 40 0
1435 41 0
1435 42 0
1435 43 0
1435 44 0
1435 45 0
1435 46 0
1435 47 0
1435 48 0
1435 49 0
1435 50 0
1440 0 0
1440 1 0
1440 2 0
1440 3 0
1440 4 0
1440 5 0
1440 6 0
1440 7 0
1440 8 0
1440 9 0
1440 10 0
1440 11 0
1440 12 0
1440 13 0
1440 14 0
1440 15 0
1440 16 0
1440 17 0
1440 18 0
1440 19 0
1440 20 0
1440 21 0
1440 22 0
1440 23 0
1440 24 0
1440 25 0
1440 26 0
1440 27 0
1440 28 0
1440 29 0
1440 30 0
1440 31 0
1440 32 0
1440 33 0
1440 34 0
1440 35 0
1440 36 0
1440 37 0
1440 38 0
1440 39 0
1440 40 0
1440 41 0
1440 42 0
1440 43 0
1440 44 0
1440 45 0
1440 46 0
1440 47 0
1440 48 0
1440 49 0
1440 50 0
1445 0 0
1445 1 0
1445 2 0
1445 3 0
1445 4 0
1445 5 0
1445 6 0
1445 7 0
1445 8 0
1445 9 0
1445 10 0
1445 11 0
1445 12 0
1445 13 0
1445 14 0
1445 15 0
1445 16 0
1445 17 0
1445 18 0
1445 19 0
1445 20 0
1445 21 0
1445 22 0
1445 23 0
1445 24 0
1445 25 0
1445 26 0
1445 27 0
1445 28 0
1445 29 0
1445 30 0
1445 31 0
1445 32 0
1445 33 0
1445 34 0
1445 35 0
1445 36 0
1445 37 0
1445 38 0
1445 39 0
1445 40 0
1445 41 0
1445 42 0
1445 43 0
1445 44 0
1445 45 0
1445 46 0
1445 47 0
1445 48 0
1445 49 0
1445 50 0
1450 0 0
1450 1 0
1450 2 0
1450 3 0
1450 4 0
1450 5 0
1450 6 0
1450 7 0
1450 8 0
1450 9 0
1450 10 0
1450 11 0
1450 12 0
1450 13 0
1450 14 0
1450 15 0
1450 16 0
1450 17 0
1450 18 0
1450 19 0
1450 20 0
1450 21 0
1450 22 0
1450 23 0
1450 24 0
1450 25 0
1450 26 0
1450 27 0
1450 28 0
1450 29 0
1450 30 0
1450 31 0
1450 32 0
1450 33 0
1450 34 0
1450 35 0
1450 36 0
